City,Region,Country,Latitude,Longitude
East Whately,MA,us,42.4458333,-72.6152778
East Wilbraham,MA,us,42.1541667,-72.3958333
East Wilder,NH,us,43.6819444,-72.2952778
East Willington,CT,us,41.8736111,-72.2375000
East Wilton,ME,us,44.6158333,-70.1933333
East Windsor,MA,us,42.4777778,-72.9861111
East Windsor Hill,CT,us,41.8602778,-72.6036111
East Winn,ME,us,45.4258333,-68.3069444
East Winslow,ME,us,44.5441667,-69.5386111
East Winthrop,ME,us,44.3216667,-69.8969444
East Wolfeboro,NH,us,43.6100000,-71.1086111
East Woodstock,CT,us,41.9836111,-71.9777778
Eastbrook,ME,us,44.6786111,-68.2650000
Eastern Summit,MA,us,42.6725000,-73.0144444
Eastford,CT,us,41.9019444,-72.0802778
Eastham,MA,us,41.8300000,-69.9744444
Easthampton,MA,us,42.2666667,-72.6694444
Eastland Heights,MA,us,41.8500000,-70.5458333
Eastman,NH,us,43.5138889,-72.1166667
Eastman Corners,NH,us,42.9069444,-70.9269444
Eastman Point,NH,us,42.9166667,-70.8222222
Easton,CT,us,41.2527778,-73.2977778
Easton,ME,us,46.6411111,-67.9100000
Easton,MA,us,42.0244444,-71.1291667
Easton,NH,us,44.1461111,-71.7905556
Easton Center,ME,us,46.6438889,-67.8672222
Easton Center,MA,us,42.0361111,-71.0972222
Easton Green,MA,us,42.0416667,-71.0786111
Easton Station,ME,us,46.6611111,-67.9102778
Easton Station,MA,us,42.0383333,-71.0950000
Eastondale,MA,us,42.0361111,-71.0694444
Eastover,MA,us,42.3708333,-73.2580556
Eastport,ME,us,44.9061111,-66.9905556
Eastridge Acres,VT,us,43.6108333,-72.9319444
Eastview,NH,us,42.9319444,-72.0375000
Eastview Park,MA,us,42.4008333,-71.2152778
Eastville,MA,us,41.4611111,-70.5791667
Eaton,ME,us,45.6052778,-67.8061111
Eaton Center,NH,us,43.9091667,-71.0841667
Ebbs Corner,CT,us,42.0186111,-72.7483333
Ebenville,MA,us,42.4375000,-71.7027778
Ecole Champlain,VT,us,44.2416667,-73.2969444
Eddington,ME,us,44.8261111,-68.6938889
Eddyville,MA,us,41.9241667,-70.8477778
Eden,ME,us,44.4308333,-68.3213889
Eden,VT,us,44.7072222,-72.5461111
Eden Mills,VT,us,44.7133333,-72.5305556
Eden Square,MA,us,42.6452778,-70.5955556
Edes Corner,ME,us,45.2113889,-69.3880556
Edes Falls,ME,us,43.9988889,-70.5691667
Edgartown,MA,us,41.3888889,-70.5138889
Edgecomb,ME,us,43.9583333,-69.6311111
Edgemere,MA,us,42.2486111,-71.7416667
Edgemont,NH,us,43.3402778,-72.0602778
Edgewater,VT,us,44.3236111,-72.3347222
Edgewood,CT,us,41.7025000,-72.9247222
Edgewood,RI,us,41.7813889,-71.3980556
Edgeworth,MA,us,42.4188889,-71.0805556
Edmunds,ME,us,44.8719444,-67.1647222
Effingham,NH,us,43.7611111,-70.9969444
Effingham Falls,NH,us,43.7958333,-71.0552778
Eggemoggin,ME,us,44.3061111,-68.7341667
Egremont Plain,MA,us,42.1847222,-73.4144444
Egypt,ME,us,44.5588889,-68.2813889
Egypt,MA,us,42.2125000,-70.7588889
Egypt,VT,us,44.5741667,-71.9877778
Egypt Beach,MA,us,42.2200000,-70.7452778
Eight Corners,ME,us,43.6186111,-70.3450000
Ekonk,CT,us,41.6455556,-71.8480556
Eliot,ME,us,43.1530556,-70.8005556
Eliot,MA,us,42.3194444,-71.2138889
Elizabeth Park,ME,us,43.5938889,-70.2358333
Elkins,NH,us,43.4208333,-71.9377778
Ellington,CT,us,41.9038889,-72.4702778
Ellingwood Corner,ME,us,44.6750000,-68.9188889
Elliot Landing,ME,us,44.8936111,-68.7727778
Elliotts,CT,us,41.8333333,-72.0122222
Ellis,MA,us,42.2138889,-71.1916667
Ellis Corner,ME,us,44.9652778,-69.2525000
Ellis Flats,RI,us,41.4558333,-71.6986111
Ellisville,MA,us,41.8444444,-70.5422222
Ellisville,NH,us,43.0191667,-72.2000000
Ellithorpe,CT,us,41.9950000,-72.3144444
Ellsworth,CT,us,41.8300000,-73.4275000
Ellsworth,ME,us,44.5433333,-68.4200000
Ellsworth,NH,us,43.8738889,-71.7369444
Ellsworth Falls,ME,us,44.5622222,-68.4391667
Elm Grove,MA,us,42.7097222,-72.7041667
Elm Hill,CT,us,41.6744444,-72.7452778
Elm Square,MA,us,42.0166667,-71.0208333
Elmore,ME,us,43.9602778,-69.1963889
Elms,ME,us,43.3411111,-70.5644444
Elmville,CT,us,41.8313889,-71.8769444
Elmwood,CT,us,41.7330556,-72.7230556
Elmwood,ME,us,43.7225000,-70.5672222
Elmwood,MA,us,42.0097222,-70.9625000
Elmwood,NH,us,42.9719444,-71.9555556
Elmwood,RI,us,41.7977778,-71.4266667
Elmwood Corners,NH,us,42.9308333,-70.8286111
Elmwood Station,MA,us,42.0183333,-70.9708333
Elsemore Landing,ME,us,45.1811111,-67.8986111
Elwyn Park,NH,us,43.0380556,-70.7741667
Ely,VT,us,43.8763889,-72.1769444
Embden,ME,us,44.9180556,-69.8672222
Emerson,VT,us,43.8408333,-72.7975000
Emerson Corner,ME,us,44.7986111,-69.4747222
Emery Mills,ME,us,43.4944444,-70.8436111
Emerys Bridge,ME,us,43.2463889,-70.7275000
Emerys Corner,ME,us,43.7255556,-70.7625000
Emory Corner,ME,us,43.6122222,-70.5413889
Empire,ME,us,44.0538889,-70.3247222
Endicott,MA,us,42.2316667,-71.1583333
Enfield,CT,us,41.9761111,-72.5922222
Enfield,ME,us,45.2488889,-68.5688889
Enfield,NH,us,43.6405556,-72.1444444
Enfield Center,NH,us,43.5900000,-72.1113889
Englewood,MA,us,41.6458333,-70.2472222
Enosburg Center,VT,us,44.8833333,-72.7552778
Enosburg Falls,VT,us,44.9069444,-72.8069444
Epping,ME,us,44.6819444,-67.7666667
Epping,NH,us,43.0333333,-71.0747222
Epsom,NH,us,43.2227778,-71.3325000
Epsom Circle,NH,us,43.2277778,-71.3608333
Erickson Corner,CT,us,41.6636111,-73.4225000
Errol,NH,us,44.7813889,-71.1383333
Erving,MA,us,42.6000000,-72.3986111
Escoheag,RI,us,41.6036111,-71.7652778
Esmond,RI,us,41.8722222,-71.4950000
Essex,CT,us,41.3533333,-72.3911111
Essex,MA,us,42.6319444,-70.7833333
Essex Center,VT,us,44.5119444,-73.0600000
Essex Falls,MA,us,42.6250000,-70.7916667
Essex Junction,VT,us,44.4905556,-73.1113889
Estabrook Settlement,ME,us,45.9202778,-67.8850000
Estcourt,ME,us,47.4594444,-69.2252778
Estes Hill,ME,us,43.3708333,-70.8013889
Etna,ME,us,44.8208333,-69.1116667
Etna,NH,us,43.6927778,-72.2222222
Etna Center,ME,us,44.7866667,-69.1063889
Eugley Corner,ME,us,44.0666667,-69.4011111
Eustis,ME,us,45.2172222,-70.4788889
Evans Corner,ME,us,44.4905556,-69.1002778
Evansville,VT,us,44.8030556,-72.1308333
Everett,MA,us,42.4083333,-71.0541667
Evergreen Landing,ME,us,43.6733333,-70.1877778
Ewells Mills,VT,us,44.3600000,-72.1719444
Exeter,CT,us,41.6197222,-72.2647222
Exeter,NH,us,42.9813889,-70.9483333
Exeter,RI,us,41.5775000,-71.5380556
Exeter Center,ME,us,44.9700000,-69.1405556
Exeter Corners,ME,us,44.9847222,-69.1458333
Exeter Mills,ME,us,44.9700000,-69.0791667
Fabyan,CT,us,42.0136111,-71.9402778
Fabyan,NH,us,44.2633333,-71.4588889
Factory Hollow,MA,us,42.4152778,-72.5191667
Fair Haven,CT,us,41.3111111,-72.8961111
Fair Haven,VT,us,43.5947222,-73.2661111
Fair Haven East,CT,us,41.2977778,-72.8877778
Fair Lawn,CT,us,41.5458333,-73.0038889
Fairbanks,ME,us,44.7030556,-70.1633333
Fairbanks Corner,RI,us,41.7077778,-71.7572222
Fairchild Heights Trailer Park,CT,us,41.2694444,-73.1266667
Fairfax,VT,us,44.6652778,-73.0091667
Fairfax Falls,VT,us,44.6502778,-72.9883333
Fairfield,CT,us,41.1411111,-73.2641667
Fairfield,ME,us,44.5883333,-69.5991667
Fairfield,VT,us,44.8019444,-72.9461111
Fairfield Center,ME,us,44.6061111,-69.6633333
Fairhaven,MA,us,41.6375000,-70.9041667
Fairhill Manor,NH,us,43.0313889,-70.7258333
Fairlane Mobile Home Park,MA,us,42.5938889,-71.6708333
Fairlawn,MA,us,42.2750000,-71.7416667
Fairlawn,RI,us,41.8761111,-71.4133333
Fairlee,VT,us,43.9075000,-72.1438889
Fairmount,CT,us,41.5861111,-73.0558333
Fairmount,ME,us,46.6963889,-67.8680556
Fairmount,MA,us,42.2513889,-71.1152778
Fairview,MA,us,42.2041667,-72.5750000
Fairview,NH,us,44.0152778,-71.6777778
Fairview Village,VT,us,42.8402778,-72.5669444
Fall River,MA,us,41.7013889,-71.1555556
Fall River Station,MA,us,41.7138889,-71.1541667
Falls Village,CT,us,41.9558333,-73.3636111
Falmouth,ME,us,43.7294444,-70.2425000
Falmouth,MA,us,41.5513889,-70.6152778
Falmouth Foreside,ME,us,43.7347222,-70.2083333
Falmouth Heights,MA,us,41.5458333,-70.5958333
Faneuil,MA,us,42.3555556,-71.1638889
Farley,MA,us,42.6000000,-72.4394444
Farm Hill,MA,us,42.4938889,-71.0911111
Farm Street Station,MA,us,42.2108333,-71.3147222
Farmersville,MA,us,41.6902778,-70.4441667
Farmingdale,ME,us,44.2444444,-69.7719444
Farmingdale,VT,us,43.9647222,-73.1355556
Farmington,CT,us,41.7197222,-72.8325000
Farmington,ME,us,44.6705556,-70.1516667
Farmington,NH,us,43.3897222,-71.0655556
Farmington Falls,ME,us,44.6208333,-70.0758333
Farmington Station,CT,us,41.7208333,-72.8633333
Farnams,MA,us,42.5416667,-73.1861111
Farnhams,CT,us,41.8627778,-72.5600000
Farnumsville,MA,us,42.1769444,-71.6813889
Farwells Corner,ME,us,44.5772222,-69.3083333
Faulkner,MA,us,42.4291667,-71.0555556
Faunce Corner,MA,us,41.6791667,-70.9888889
Fayette,ME,us,44.4088889,-70.0341667
Fayette Corner,ME,us,44.4205556,-70.0725000
Fays Corner,VT,us,44.4016667,-73.0416667
Fayville,MA,us,42.2944444,-71.5061111
Fayville,VT,us,43.0061111,-73.1119444
Federal Corner,NH,us,43.6622222,-71.2294444
Feeding Hills,MA,us,42.0680556,-72.6791667
Felch Corner,ME,us,43.6788889,-70.7866667
Felchville,MA,us,42.2977778,-71.3597222
Felchville,VT,us,43.4563889,-72.5383333
Fells,MA,us,42.4416667,-71.0716667
Fennerville,MA,us,42.0375000,-71.8833333
Fentonville,MA,us,42.1402778,-72.2736111
Fenwick,CT,us,41.2708333,-72.3541667
Fernald,NH,us,43.6133333,-71.1697222
Fernald Shore,ME,us,43.4338889,-70.9580556
Ferncroft,MA,us,42.5791667,-70.9583333
Ferncroft,NH,us,43.9122222,-71.3602778
Fernridge Place,CT,us,41.7688889,-72.7380556
Fernville,VT,us,43.8608333,-73.0683333
Fernwood,CT,us,41.2691667,-72.3669444
Fernwood,NH,us,43.4080556,-72.0650000
Fernwood Estates,CT,us,41.4569444,-72.9041667
Ferrisburgh,VT,us,44.2055556,-73.2466667
Ferry Beach,ME,us,43.4705556,-70.3863889
Ferry Hill,MA,us,42.1394444,-70.6997222
Feylers Corner,ME,us,44.1372222,-69.3711111
Fiberloid,MA,us,42.1513889,-72.5333333
Field and Stream Travel Trailer Park,NH,us,42.8088889,-71.6505556
Fields Corner,MA,us,42.3000000,-71.0583333
Fieldston,MA,us,42.1072222,-70.6644444
Fieldsville,VT,us,43.5386111,-72.4438889
Fighting Rock Corner,MA,us,41.7347222,-71.0902778
Finnville,MA,us,42.1944444,-70.8994444
Firetown,CT,us,41.9050000,-72.8233333
Fireworks,MA,us,42.1041667,-70.8722222
First Cliff,MA,us,42.1994444,-70.7166667
First Encounter Beach,MA,us,41.8227778,-70.0041667
Fishermans Landing,MA,us,41.9061111,-70.5472222
Fishers Landing,MA,us,41.2936111,-70.1797222
Fisherville,MA,us,42.1750000,-71.6930556
Fisherville,RI,us,41.5647222,-71.5627778
Fiskdale,MA,us,42.1161111,-72.1138889
Fiskeville,RI,us,41.7341667,-71.5486111
Fitch Corner,CT,us,41.4547222,-72.1061111
Fitchburg,MA,us,42.5833333,-71.8027778
Fitchville,CT,us,41.5647222,-72.1544444
Fitzwilliam,NH,us,42.7805556,-72.1422222
Fitzwilliam Depot,NH,us,42.7647222,-72.1513889
Five Corners,ME,us,44.0752778,-70.4169444
Five Corners,MA,us,42.0236111,-71.1208333
Five Corners,NH,us,44.2441667,-71.6341667
Five Islands,ME,us,43.8238889,-69.7116667
Five Mile Corners,ME,us,44.5588889,-68.7030556
Five Points,CT,us,41.3222222,-73.3569444
Five Points,ME,us,43.4830556,-70.4711111
Five Pound Island,MA,us,42.6136111,-70.6538889
Flaggs Trailer Park,ME,us,43.1594444,-70.6247222
Flanders,CT,us,41.7405556,-73.4555556
Flanders Corner,ME,us,44.1900000,-69.4047222
Flat Landing,ME,us,44.3586111,-68.7700000
Flax Hill Elderly Housing,CT,us,41.8172222,-72.5338889
Fletcher,VT,us,44.6833333,-72.9141667
Fletcher Field,ME,us,45.0350000,-67.8908333
Fletchers Landing,ME,us,44.6055556,-68.3933333
Flints Corner,MA,us,42.6550000,-71.4333333
Floral Park,CT,us,41.3211111,-72.3597222
Florence,MA,us,42.3355556,-72.6722222
Florence,VT,us,43.7163889,-73.0619444
Florida,MA,us,42.6666667,-73.0116667
Floydville,CT,us,41.9286111,-72.7802778
Fogelmarks Corners,CT,us,41.6022222,-72.6036111
Fogg Corner,NH,us,42.9616667,-70.8275000
Fogg Corners,NH,us,42.9030556,-70.8769444
Foggs Corner,ME,us,44.1602778,-70.1844444
Follen Heights,MA,us,42.4325000,-71.2138889
Folly Landing,RI,us,41.6811111,-71.4491667
Folsom,VT,us,44.5841667,-71.9808333
Fomer,MA,us,42.2450000,-72.7944444
Fonda,VT,us,44.8713889,-73.0980556
Foote Corners,CT,us,41.7555556,-72.7647222
Forbes Village,CT,us,41.7333333,-72.6000000
Forbes Wharf,MA,us,42.2666667,-71.0608333
Fords Crossing,NH,us,43.5477778,-71.8908333
Fords Mill,NH,us,43.5413889,-71.9002778
Forest,ME,us,45.5711111,-67.7283333
Forest City,ME,us,45.6597222,-67.7302778
Forest City Landing,ME,us,45.6591667,-67.7041667
Forest Dale,VT,us,43.8277778,-73.0541667
Forest Farms,VT,us,43.1277778,-72.8775000
Forest Heights,CT,us,41.2391667,-73.0438889
Forest Hills,MA,us,42.2966667,-71.1125000
Forest Park,MA,us,42.0902778,-72.5708333
Forest Village,CT,us,41.7477778,-72.5969444
Forestdale,MA,us,41.6916667,-70.5000000
Forestdale,RI,us,41.9944444,-71.5638889
Forestville,CT,us,41.6766667,-72.9205556
Forge Village,MA,us,42.5800000,-71.4875000
Foristall Corners,ME,us,43.2130556,-70.6647222
Fort Andrews,MA,us,42.2997222,-70.9288889
Fort Baldwin,ME,us,43.7488889,-69.7886111
Fort Dawes,MA,us,42.3500000,-70.9569444
Fort Duvall,MA,us,42.3000000,-70.8963889
Fort Edgecomb,ME,us,43.9947222,-69.6580556
Fort Fairfield,ME,us,46.7722222,-67.8344444
Fort George,ME,us,44.3908333,-68.8058333
Fort Gorges,ME,us,43.6627778,-70.2216667
Fort Hill,MA,us,42.2375000,-70.9041667
Fort Independence,MA,us,42.3380556,-71.0122222
Fort Kent,ME,us,47.2586111,-68.5900000
Fort Kent Mills,ME,us,47.2388889,-68.5844444
Fort Kent Village,ME,us,47.2455556,-68.6080556
Fort Levett,ME,us,43.6430556,-70.1958333
Fort Lucas,MA,us,42.6702778,-72.6744444
Fort Lyon,ME,us,43.6913889,-70.1847222
Fort Morris,MA,us,42.6513889,-72.6822222
Fort Morrison,MA,us,42.6972222,-72.6966667
Fort Ninigret,RI,us,41.3805556,-71.6497222
Fort Popham,ME,us,43.7550000,-69.7838889
Fort Preble,ME,us,43.6483333,-70.2263889
Fort Revere,MA,us,42.3061111,-70.9083333
Fort Scammel,ME,us,43.6502778,-70.2133333
Fort Standish,MA,us,41.9972222,-70.6291667
Fort Trumbull,CT,us,41.2097222,-73.0569444
Fort Warren,MA,us,42.3194444,-70.9291667
Fortunes Rocks,ME,us,43.4241667,-70.3783333
Foster,RI,us,41.8536111,-71.7586111
Foster Corners,NH,us,42.7691667,-71.2047222
Fosters Corner,ME,us,43.8036111,-70.4075000
Foundry,NH,us,43.2516667,-70.8552778
Foundry Village,MA,us,42.6736111,-72.7188889
Fountain Spring,RI,us,41.8616667,-71.5316667
Four Corners,CT,us,41.6325000,-72.4600000
Four Corners,ME,us,46.8780556,-67.8252778
Four Corners,MA,us,42.1858333,-72.3486111
Four Corners,NH,us,43.0633333,-70.9697222
Fournier,ME,us,47.3466667,-68.2622222
Fourth Cliff,MA,us,42.1600000,-70.7050000
Fowler Landing,ME,us,44.7780556,-68.9375000
Fox Hill,CT,us,41.2983333,-73.4791667
Fox Hollow,CT,us,41.5250000,-72.8672222
Fox Meadows,CT,us,41.6058333,-72.6900000
Foxboro,MA,us,42.0583333,-71.2500000
Foxborough,MA,us,42.0652778,-71.2483333
Foxes Hill,RI,us,41.8166667,-71.4000000
Foxon,CT,us,41.3244444,-72.8358333
Foxvale,MA,us,42.0425000,-71.2347222
Foxville,VT,us,44.1372222,-72.4827778
Foyes Corner,NH,us,43.0458333,-70.7472222
Framingham,MA,us,42.2791667,-71.4166667
Framingham Center,MA,us,42.2972222,-71.4375000
Francestown,NH,us,42.9875000,-71.8130556
Franconia,NH,us,44.2269444,-71.7483333
Frankfort,ME,us,44.6097222,-68.8772222
Franklin,CT,us,41.6088889,-72.1463889
Franklin,ME,us,44.5869444,-68.2327778
Franklin,MA,us,42.0833333,-71.3972222
Franklin,NH,us,43.4441667,-71.6477778
Franklin,VT,us,44.9819444,-72.9166667
Franklin Park,MA,us,42.4416667,-71.0166667
Franklin Road,ME,us,44.5394444,-68.3188889
Frederick Corner,MA,us,42.6483333,-71.4750000
Freedleyville,VT,us,43.2575000,-73.0083333
Freedom,ME,us,44.5302778,-69.2983333
Freedom,NH,us,43.8122222,-71.0361111
Freeman Knoll,MA,us,42.1980556,-72.5500000
Freeport,ME,us,43.8569444,-70.1036111
Fremont,NH,us,42.9908333,-71.1430556
Fremont Station,NH,us,42.9797222,-71.1241667
French Hollow,VT,us,43.1791667,-72.8822222
French Mill,ME,us,44.9516667,-69.1366667
French Settlement,ME,us,44.9697222,-68.7266667
Frenchboro,ME,us,44.1180556,-68.3630556
Frenchs Corner,ME,us,44.2363889,-69.8877778
Frenchtown,RI,us,41.6272222,-71.4930556
Frenchville,ME,us,47.2808333,-68.3802778
Fresh Brook,MA,us,41.8933333,-69.9875000
Freshwater Cove Village,MA,us,42.5958333,-70.6875000
Friendship,ME,us,43.9836111,-69.3344444
Fruit Hill,RI,us,41.8500000,-71.4625000
Frye,ME,us,44.6213889,-70.5805556
Frye Island,ME,us,43.8472222,-70.5194444
Fryeburg,ME,us,44.0163889,-70.9811111
Fryeburg Center,ME,us,44.0694444,-70.9452778
Fryeville,MA,us,42.6277778,-72.2255556
Frys Corner,RI,us,41.6455556,-71.4958333
Fryville,MA,us,42.4083333,-71.6202778
Fuller Heights,MA,us,42.4452778,-71.2138889
Fuller Shores,MA,us,41.8180556,-70.9402778
Furnace,MA,us,42.3458333,-72.1611111
Gag Corner,ME,us,43.7422222,-70.4536111
Gales Ferry,CT,us,41.4297222,-72.0825000
Galilee,RI,us,41.3769444,-71.5119444
Gallup Mills,VT,us,44.5750000,-71.7847222
Gannett Corners,MA,us,42.2186111,-70.7875000
Gantners Landing,ME,us,45.7733333,-68.4475000
Garden City,RI,us,41.7622222,-71.4522222
Gardiner,ME,us,44.2300000,-69.7758333
Gardner,MA,us,42.5750000,-71.9986111
Gardners Corner,RI,us,41.5472222,-71.5338889
Gardners Grove,NH,us,43.4583333,-71.5319444
Garfield,VT,us,44.6025000,-72.5366667
Garland,ME,us,45.0383333,-69.1608333
Gassetts,VT,us,43.3244444,-72.6072222
Gates Corner,NH,us,43.2216667,-70.8866667
Gates Crossing,MA,us,42.4958333,-71.7375000
Gateway Trailer Park,NH,us,44.3966667,-71.1991667
Gay Head,MA,us,41.3436111,-70.8152778
Gaylordsville,CT,us,41.6463889,-73.4847222
Gaysville,VT,us,43.7783333,-72.6994444
Gaza,NH,us,43.5219444,-71.5950000
Gazzaville,RI,us,41.9397222,-71.6472222
Gebbie Corner,VT,us,44.6319444,-72.2852778
Gee Mill,NH,us,43.1522222,-72.2038889
Geneva,RI,us,41.8572222,-71.4433333
Georges,NH,us,44.7833333,-71.5811111
Georges Mills,NH,us,43.4316667,-72.0677778
Georgetown,CT,us,41.2555556,-73.4352778
Georgetown,ME,us,43.8044444,-69.7472222
Georgetown,MA,us,42.7250000,-70.9916667
Georgia Center,VT,us,44.7275000,-73.1180556
Georgia Plains,VT,us,44.7211111,-73.1644444
Georgiaville,RI,us,41.8869444,-71.5088889
Germantown,CT,us,41.4080556,-73.4427778
Germantown,MA,us,42.2555556,-70.9625000
Gerrish,NH,us,43.3613889,-71.6511111
Gerrish Corner,ME,us,44.6375000,-69.2786111
Gerrish Corner,NH,us,43.2658333,-71.6983333
Gerrishville,ME,us,44.4013889,-68.1019444
Gerry,ME,us,45.0169444,-68.8188889
Getchell Corner,ME,us,44.4591667,-69.6652778
Ghent,ME,us,44.3361111,-69.2005556
Giants Neck,CT,us,41.3002778,-72.2330556
Gibbs Crossing,MA,us,42.2372222,-72.2888889
Gibbs Grove,MA,us,41.8680556,-70.8619444
Gibson Four Corners,NH,us,42.7283333,-71.8505556
Gidleys Corner,MA,us,41.5819444,-71.0402778
Giffords Corner,MA,us,41.6222222,-71.0805556
Gilbert Corners,CT,us,41.1755556,-73.4400000
Gilberts Tannery,VT,us,44.8625000,-72.7605556
Gilbertville,ME,us,44.4569444,-70.3072222
Gilbertville,MA,us,42.3125000,-72.2083333
Gilboa,NH,us,42.9952778,-72.3905556
Gildersleeve,CT,us,41.5966667,-72.6213889
Gilead,CT,us,41.6733333,-72.4088889
Gilead,ME,us,44.3941667,-70.9733333
Gilford,ME,us,45.3641667,-68.6688889
Gilford,NH,us,43.5475000,-71.4072222
Gill,MA,us,42.6402778,-72.5000000
Gill Station,MA,us,42.6500000,-72.4644444
Gillett Corner,MA,us,42.0255556,-72.7861111
Gilman,CT,us,41.5769444,-72.1997222
Gilman,VT,us,44.4122222,-71.7227778
Gilman Corner,ME,us,45.0963889,-69.2697222
Gilman Mobile Park,NH,us,44.3086111,-71.7536111
Gilmans Corner,NH,us,43.9025000,-71.9902778
Gilmanton,NH,us,43.4241667,-71.4150000
Gilmanton Ironworks,NH,us,43.4172222,-71.2977778
Gilsum,NH,us,43.0483333,-72.2633333
Ginty Corner,MA,us,42.0147222,-71.1627778
Glantz Corner,ME,us,43.8427778,-70.4002778
Glasgo,CT,us,41.5558333,-71.8886111
Glastenbury,VT,us,43.0002778,-73.0833333
Glastonbury,CT,us,41.7122222,-72.6086111
Glastonbury Center,CT,us,41.7008333,-72.6000000
Gleasondale,MA,us,42.4061111,-71.5272222
Gleasondale Station,MA,us,42.3958333,-71.5238889
Glen,NH,us,44.1100000,-71.1830556
Glen Cove,ME,us,44.1336111,-69.0947222
Glen Grove,MA,us,42.1652778,-71.9944444
Glen Grove Annex,MA,us,42.1583333,-71.9875000
Glen Heights,MA,us,42.1569444,-71.9930556
Glen House,NH,us,44.2883333,-71.2258333
Glen Mills,MA,us,42.7375000,-70.9016667
Glen Ridge,CT,us,41.5011111,-73.0658333
Glen Rock,RI,us,41.5166667,-71.6027778
Glenallen,MA,us,42.6816667,-72.0255556
Glenbrook,CT,us,41.0647222,-73.5266667
Glenburn Center,ME,us,44.9105556,-68.8477778
Glencliff,NH,us,43.9827778,-71.8938889
Glendale,MA,us,42.2833333,-73.3444444
Glendale,NH,us,43.5825000,-71.3875000
Glendale,RI,us,41.9761111,-71.6330556
Glendon,ME,us,44.1011111,-69.4511111
Glenmere,ME,us,43.9513889,-69.2583333
Glenmere Village,NH,us,43.0994444,-71.0063889
Glenridge,MA,us,42.2458333,-71.3219444
Glenville,CT,us,41.0352778,-73.6602778
Glenwood,ME,us,45.7744444,-68.1186111
Glenwood,MA,us,42.4230556,-71.0919444
Globe,ME,us,44.2269444,-69.3888889
Globe,RI,us,41.9902778,-71.5241667
Globe Village,MA,us,42.0833333,-72.0477778
Gloucester,MA,us,42.6158333,-70.6625000
Glover,VT,us,44.7044444,-72.2141667
Godfrey Corner,CT,us,41.2355556,-73.3847222
Goffs Corner,ME,us,45.2138889,-69.2402778
Goffs Falls,NH,us,42.9319444,-71.4530556
Goffstown,NH,us,43.0202778,-71.6008333
Golden Hill Paugussett Indian Reservation,CT,us,41.5541667,-72.2677778
Golden Ring Camp,MA,us,42.0500000,-70.8444444
Golden Spur,CT,us,41.3691667,-72.1969444
Gomorrah,MA,us,42.0513889,-73.2869444
Gonic,NH,us,43.2744444,-70.9786111
Gooch Corner,NH,us,42.9688889,-70.9858333
Gooch Corners,MA,us,42.2272222,-71.4269444
Goodale Corner,ME,us,44.7002778,-68.7513889
Goodell Corner,ME,us,45.2827778,-69.4263889
Goodrich,ME,us,46.8452778,-67.8475000
Goodrich Corner,ME,us,44.7211111,-70.0575000
Goodrich Corner,VT,us,44.0963889,-73.3794444
Goodrich Falls,NH,us,44.1280556,-71.1900000
Goodrich Four Corners,VT,us,43.7550000,-72.2797222
